sigla,codigo,id_orgao,papa,administracao,disponivel,subFuncao,despesa,credito,funcao
SUB-G     ,2020J,592949,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-G     ,2020J,592972,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,120,Direitos da Cidadania
SUB-G     ,2020J,593023,OUTRAS DESPESAS CORRENTES,Direta,4,243,0,60,Direitos da Cidadania
SUB-G     ,2020J,593081,OUTRAS DESPESAS CORRENTES,Direta,1,122,0,120,Urbanismo
SUB-G     ,2020J,593189,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,90,Urbanismo
SUB-G     ,2020J,593266,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-G     ,2020J,593281,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-G     ,2020J,593299,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-G     ,2020J,593385,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Urbanismo
SUB-G     ,2020J,593421,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-G     ,2020J,593427,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,75,Urbanismo
SUB-G     ,2020J,593440,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-G     ,2020J,593441,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-G     ,2020J,593443,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-G     ,2020J,593444,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-G     ,2020J,593510,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-G     ,2020J,593513,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-G     ,2020J,593514,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-G     ,2020J,593571,OUTRAS DESPESAS CORRENTES,Direta,3,451,0,60,Urbanismo
SUB-G     ,2020J,593593,OUTRAS DESPESAS CORRENTES,Direta,3,452,0,60,Urbanismo
SUB-G     ,2020J,593613,OUTRAS DESPESAS CORRENTES,Direta,4,452,0,120,Urbanismo
SUB-G     ,2020J,593631,INVESTIMENTOS,Direta,3,452,0,60,Urbanismo
SUB-G     ,2020J,593685,INVESTIMENTOS,Direta,3,452,0,60,Urbanismo
SUB-G     ,2020J,593692,INVESTIMENTOS,Direta,3,512,0,60,Saneamento
SUB-G     ,2020J,593694,INVESTIMENTOS,Direta,3,512,0,60,Saneamento
SUB-VP    ,2020J,593695,INVESTIMENTOS,Direta,3,122,0,75,Administração
SUB-VP    ,2020J,593706,INVESTIMENTOS,Direta,3,122,0,60,Administração
SUB-VP    ,2020J,593707,INVESTIMENTOS,Direta,4,122,0,60,Administração
SUB-VP    ,2020J,593709,INVESTIMENTOS,Direta,3,126,0,60,Administração
SUB-VP    ,2020J,593711,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Administração
SUB-VP    ,2020J,593712,OUTRAS DESPESAS CORRENTES,Direta,3,392,0,60,Cultura
SUB-VP    ,2020J,593715,OUTRAS DESPESAS CORRENTES,Direta,1,243,0,60,Direitos da Cidadania
SUB-VP    ,2020J,593727,OUTRAS DESPESAS CORRENTES,Direta,1,243,0,75,Direitos da Cidadania
SUB-VP    ,2020J,593743,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-VP    ,2020J,593798,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-VP    ,2020J,593871,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,90,Direitos da Cidadania
SUB-VP    ,2020J,593875,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-VP    ,2020J,593898,OUTRAS DESPESAS CORRENTES,Direta,4,243,0,90,Direitos da Cidadania
SUB-VP    ,2020J,593900,OUTRAS DESPESAS CORRENTES,Direta,1,122,0,60,Urbanismo
SUB-VP    ,2020J,593930,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-VP    ,2020J,594015,INVESTIMENTOS,Direta,3,122,0,120,Urbanismo
SUB-VP    ,2020J,594038,INVESTIMENTOS,Direta,3,122,0,60,Urbanismo
SUB-VP    ,2020J,594043,INVESTIMENTOS,Direta,3,122,0,120,Urbanismo
SUB-VP    ,2020J,594056,PESSOAL E ENCARGOS SOCIAIS,Direta,3,122,0,60,Urbanismo
SUB-VP    ,2020J,594057,PESSOAL E ENCARGOS SOCIAIS,Direta,3,122,0,120,Urbanismo
SUB-VP    ,2020J,594208,PESSOAL E ENCARGOS SOCIAIS,Direta,4,122,0,60,Urbanismo
SUB-VP    ,2020J,594253,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-VP    ,2020J,594456,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-VP    ,2020J,594468,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-VP    ,2020J,594497,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-VP    ,2020J,594529,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SUB-VP    ,2020J,594607,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-VP    ,2020J,594677,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-VP    ,2020J,594693,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SUB-VP    ,2020J,594697,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-VP    ,2020J,594762,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SUB-VP    ,2020J,594774,INVESTIMENTOS,Direta,3,451,0,120,Urbanismo
SUB-VP    ,2020J,594776,INVESTIMENTOS,Direta,3,452,0,60,Urbanismo
SUB-VP    ,2020J,594812,INVESTIMENTOS,Direta,4,452,0,180,Urbanismo
SUB-VP    ,2020J,594845,INVESTIMENTOS,Direta,3,452,0,60,Urbanismo
SUB-VP    ,2020J,594928,INVESTIMENTOS,Direta,3,452,0,120,Urbanismo
SUB-VP    ,2020J,595010,INVESTIMENTOS,Direta,3,452,0,120,Urbanismo
SUB-VP    ,2020J,595047,INVESTIMENTOS,Direta,3,512,0,180,Saneamento
SUB-VP    ,2020J,595094,INVESTIMENTOS,Direta,3,512,0,60,Saneamento
SUB-SM    ,2020J,595095,INVESTIMENTOS,Direta,3,122,0,60,Administração
SUB-SM    ,2020J,595103,INVESTIMENTOS,Direta,3,122,0,60,Administração
SUB-SM    ,2020J,595138,INVESTIMENTOS,Direta,4,122,0,60,Administração
SUB-SM    ,2020J,595232,INVESTIMENTOS,Direta,3,126,0,180,Administração
SUB-SM    ,2020J,595234,INVESTIMENTOS,Direta,3,392,0,120,Cultura
SUB-SM    ,2020J,595241,INVESTIMENTOS,Direta,1,243,0,60,Direitos da Cidadania
SUB-SM    ,2020J,595287,INVESTIMENTOS,Direta,1,243,0,120,Direitos da Cidadania
SUB-SM    ,2020J,595295,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-SM    ,2020J,595298,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-SM    ,2020J,595345,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-SM    ,2020J,595388,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-SM    ,2020J,595420,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,120,Direitos da Cidadania
SUB-SM    ,2020J,595436,OUTRAS DESPESAS CORRENTES,Direta,4,243,0,90,Direitos da Cidadania
SUB-SM    ,2020J,595499,OUTRAS DESPESAS CORRENTES,Direta,1,122,0,60,Urbanismo
SUB-SM    ,2020J,595509,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Urbanismo
SUB-SM    ,2020J,595570,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-SM    ,2020J,595594,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-SM    ,2020J,595672,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Urbanismo
SUB-SM    ,2020J,595678,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-SM    ,2020J,595711,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-SM    ,2020J,595791,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,120,Urbanismo
SUB-SM    ,2020J,595816,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-SM    ,2020J,595818,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-SM    ,2020J,595854,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,595874,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,595877,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-SM    ,2020J,595925,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,595959,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,596016,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,596017,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-SM    ,2020J,596041,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-SM    ,2020J,596095,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,596100,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,596103,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,596107,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SM    ,2020J,596108,OUTRAS DESPESAS CORRENTES,Direta,3,451,0,60,Urbanismo
SUB-SM    ,2020J,596112,OUTRAS DESPESAS CORRENTES,Direta,3,452,0,60,Urbanismo
SUB-SM    ,2020J,596114,INVESTIMENTOS,Direta,4,452,0,60,Urbanismo
SUB-SM    ,2020J,596144,INVESTIMENTOS,Direta,4,452,0,90,Urbanismo
SUB-SM    ,2020J,596241,INVESTIMENTOS,Direta,3,452,0,60,Urbanismo
SUB-SM    ,2020J,596242,INVESTIMENTOS,Direta,3,452,0,60,Urbanismo
SUB-SM    ,2020J,596275,INVESTIMENTOS,Direta,3,452,0,60,Urbanismo
SUB-SM    ,2020J,596305,INVESTIMENTOS,Direta,3,512,0,60,Saneamento
SUB-SM    ,2020J,596360,INVESTIMENTOS,Direta,3,512,0,60,Saneamento
SUB-SM    ,2020J,596372,INVESTIMENTOS,Direta,3,512,0,60,Saneamento
SUB-CT    ,2020J,596390,INVESTIMENTOS,Direta,3,122,0,60,Administração
SUB-CT    ,2020J,596417,INVESTIMENTOS,Direta,3,122,0,60,Administração
SUB-CT    ,2020J,596451,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Administração
SUB-CT    ,2020J,596535,OUTRAS DESPESAS CORRENTES,Direta,3,392,0,60,Cultura
SUB-CT    ,2020J,596583,OUTRAS DESPESAS CORRENTES,Direta,3,392,0,60,Cultura
SUB-CT    ,2020J,596596,OUTRAS DESPESAS CORRENTES,Direta,1,243,0,60,Direitos da Cidadania
SUB-CT    ,2020J,596641,OUTRAS DESPESAS CORRENTES,Direta,1,243,0,60,Direitos da Cidadania
SUB-CT    ,2020J,596677,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-CT    ,2020J,596814,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-CT    ,2020J,596820,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-CT    ,2020J,596847,OUTRAS DESPESAS CORRENTES,Direta,4,243,0,120,Direitos da Cidadania
SUB-CT    ,2020J,596849,INVESTIMENTOS,Direta,1,122,0,60,Urbanismo
SUB-CT    ,2020J,596892,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Urbanismo
SUB-CT    ,2020J,596897,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-CT    ,2020J,596961,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-CT    ,2020J,596964,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-CT    ,2020J,596988,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Urbanismo
SUB-CT    ,2020J,597033,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,120,Urbanismo
SUB-CT    ,2020J,597050,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597078,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597102,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597109,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-CT    ,2020J,597142,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597255,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597286,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597301,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-CT    ,2020J,597321,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SUB-CT    ,2020J,597451,PESSOAL E ENCARGOS SOCIAIS,Direta,4,451,0,120,Urbanismo
SUB-CT    ,2020J,597532,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SUB-CT    ,2020J,597582,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597689,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597742,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-CT    ,2020J,597790,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-CT    ,2020J,597866,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-CT    ,2020J,597878,OUTRAS DESPESAS CORRENTES,Direta,3,451,0,60,Urbanismo
SUB-CT    ,2020J,597886,OUTRAS DESPESAS CORRENTES,Direta,3,452,0,120,Urbanismo
SUB-CT    ,2020J,597894,OUTRAS DESPESAS CORRENTES,Direta,4,452,0,120,Urbanismo
SUB-CT    ,2020J,598000,OUTRAS DESPESAS CORRENTES,Direta,3,452,0,60,Urbanismo
SUB-CT    ,2020J,598199,OUTRAS DESPESAS CORRENTES,Direta,3,452,0,120,Urbanismo
SUB-CT    ,2020J,598202,OUTRAS DESPESAS CORRENTES,Direta,3,452,0,60,Urbanismo
SUB-CT    ,2020J,598230,OUTRAS DESPESAS CORRENTES,Direta,3,512,0,60,Saneamento
SUB-SB    ,2020J,598243,PESSOAL E ENCARGOS SOCIAIS,Direta,3,122,0,60,Administração
SUB-SB    ,2020J,598252,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Administração
SUB-SB    ,2020J,598253,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,60,Administração
SUB-SB    ,2020J,598260,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,120,Administração
SUB-SB    ,2020J,598315,OUTRAS DESPESAS CORRENTES,Direta,3,392,0,60,Cultura
SUB-SB    ,2020J,598351,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,120,Direitos da Cidadania
SUB-SB    ,2020J,598394,OUTRAS DESPESAS CORRENTES,Direta,1,243,0,60,Direitos da Cidadania
SUB-SB    ,2020J,598462,OUTRAS DESPESAS CORRENTES,Direta,1,243,0,120,Direitos da Cidadania
SUB-SB    ,2020J,598503,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-SB    ,2020J,598538,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-SB    ,2020J,598562,OUTRAS DESPESAS CORRENTES,Direta,3,243,0,60,Direitos da Cidadania
SUB-SB    ,2020J,598596,OUTRAS DESPESAS CORRENTES,Direta,4,243,0,90,Direitos da Cidadania
SUB-SB    ,2020J,598623,OUTRAS DESPESAS CORRENTES,Direta,1,122,0,60,Urbanismo
SUB-SB    ,2020J,598709,INVESTIMENTOS,Direta,3,122,0,60,Urbanismo
SUB-SB    ,2020J,598760,INVESTIMENTOS,Direta,3,122,0,90,Urbanismo
SUB-SB    ,2020J,598865,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-SB    ,2020J,598883,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Urbanismo
SUB-SB    ,2020J,598901,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Urbanismo
SUB-SB    ,2020J,598907,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Urbanismo
SUB-SB    ,2020J,598914,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,120,Urbanismo
SUB-SB    ,2020J,598969,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-SB    ,2020J,598986,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599016,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599037,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599161,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SUB-SB    ,2020J,599230,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599292,INVESTIMENTOS,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599402,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599423,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,120,Urbanismo
SUB-SB    ,2020J,599427,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599432,INVESTIMENTOS,Direta,4,451,0,120,Urbanismo
SUB-SB    ,2020J,599434,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599456,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599475,OUTRAS DESPESAS CORRENTES,Direta,4,451,0,60,Urbanismo
SUB-SB    ,2020J,599606,OUTRAS DESPESAS CORRENTES,Direta,3,451,0,60,Urbanismo
SUB-SB    ,2020J,599639,INVESTIMENTOS,Direta,3,452,0,120,Urbanismo
SUB-SB    ,2020J,599640,INVESTIMENTOS,Direta,4,452,0,120,Urbanismo
SUB-SB    ,2020J,599644,INVESTIMENTOS,Direta,4,452,0,120,Urbanismo
SUB-SB    ,2020J,599709,INVESTIMENTOS,Direta,3,452,0,120,Urbanismo
SUB-SB    ,2020J,599739,INVESTIMENTOS,Direta,3,452,0,60,Urbanismo
SUB-SB    ,2020J,599748,INVESTIMENTOS,Direta,3,512,0,60,Saneamento
SMTUR     ,2020J,599785,INVESTIMENTOS,Direta,1,122,0,60,Administração
SMTUR     ,2020J,599787,INVESTIMENTOS,Direta,1,122,0,60,Administração
SMTUR     ,2020J,599794,INVESTIMENTOS,Direta,3,122,0,60,Administração
SMTUR     ,2020J,599802,INVESTIMENTOS,Direta,3,122,0,60,Administração
SMTUR     ,2020J,599836,INVESTIMENTOS,Direta,3,122,0,60,Administração
SMTUR     ,2020J,599840,INVESTIMENTOS,Direta,3,122,0,60,Administração
SMTUR     ,2020J,599895,INVESTIMENTOS,Direta,3,122,0,60,Administração
SMTUR     ,2020J,599908,INVESTIMENTOS,Direta,3,122,0,120,Administração
SMTUR     ,2020J,599960,INVESTIMENTOS,Direta,3,122,0,60,Administração
SMTUR     ,2020J,600006,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Administração
SMTUR     ,2020J,600121,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,120,Administração
SMTUR     ,2020J,600211,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,120,Administração
SMTUR     ,2020J,600218,OUTRAS DESPESAS CORRENTES,Direta,4,126,0,60,Administração
SMTUR     ,2020J,600254,OUTRAS DESPESAS CORRENTES,Direta,4,126,0,120,Administração
SMTUR     ,2020J,600263,OUTRAS DESPESAS CORRENTES,Direta,4,126,0,60,Administração
SMTUR     ,2020J,600279,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,120,Administração
SMTUR     ,2020J,600370,INVESTIMENTOS,Direta,3,392,0,120,Cultura
SMTUR     ,2020J,600407,OUTRAS DESPESAS CORRENTES,Direta,4,695,0,180,Cultura
SMTUR     ,2020J,600428,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,120,Cultura
SMTUR     ,2020J,600449,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Cultura
SMTUR     ,2020J,600470,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,120,Cultura
SMTUR     ,2020J,600476,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,120,Cultura
SMTUR     ,2020J,600490,INVESTIMENTOS,Direta,3,695,0,60,Cultura
SMTUR     ,2020J,600541,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Cultura
SMTUR     ,2020J,600579,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Cultura
SMTUR     ,2020J,600681,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Cultura
SMTUR     ,2020J,600684,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Cultura
SMTUR     ,2020J,600740,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Cultura
SMTUR     ,2020J,600749,OUTRAS DESPESAS CORRENTES,Direta,5,695,0,120,Comércio e Serviços
SMTUR     ,2020J,600770,INVESTIMENTOS,Direta,4,695,0,60,Comércio e Serviços
SMTUR     ,2020J,600771,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Comércio e Serviços
SMTUR     ,2020J,600833,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,120,Comércio e Serviços
SMTUR     ,2020J,600844,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Comércio e Serviços
SMTUR     ,2020J,600845,INVESTIMENTOS,Direta,3,695,0,60,Comércio e Serviços
SMTUR     ,2020J,600856,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Comércio e Serviços
SMTUR     ,2020J,600966,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,60,Comércio e Serviços
SMTUR     ,2020J,600967,OUTRAS DESPESAS CORRENTES,Direta,3,695,0,120,Comércio e Serviços
FMP       ,2020J,600999,OUTRAS DESPESAS CORRENTES,Direta,4,541,0,60,Gestão Ambiental
FMP       ,2020J,601243,OUTRAS DESPESAS CORRENTES,Direta,4,541,0,120,Gestão Ambiental
FMS/SMS   ,2020J,601251,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601269,OUTRAS DESPESAS CORRENTES,Direta,1,122,0,60,Saúde
FMS/SMS   ,2020J,601346,INVESTIMENTOS,Direta,1,122,0,60,Saúde
FMS/SMS   ,2020J,601424,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,90,Saúde
FMS/SMS   ,2020J,601455,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601472,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601491,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Saúde
FMS/SMS   ,2020J,601497,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601499,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601504,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601505,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,120,Saúde
FMS/SMS   ,2020J,601551,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601558,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601635,INVESTIMENTOS,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601655,OUTRAS DESPESAS CORRENTES,Direta,3,122,0,60,Saúde
FMS/SMS   ,2020J,601706,OUTRAS DESPESAS CORRENTES,Direta,4,122,0,60,Saúde
FMS/SMS   ,2020J,601885,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Saúde
FMS/SMS   ,2020J,601887,OUTRAS DESPESAS CORRENTES,Direta,3,126,0,60,Saúde
FMS/SMS   ,2020J,601896,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,601934,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,180,Saúde
FMS/SMS   ,2020J,601951,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602009,INVESTIMENTOS,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602011,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,120,Saúde
FMS/SMS   ,2020J,602014,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602032,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602066,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,120,Saúde
FMS/SMS   ,2020J,602147,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602245,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602324,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602395,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,90,Saúde
FMS/SMS   ,2020J,602458,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602483,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602496,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602598,INVESTIMENTOS,Direta,3,128,0,120,Saúde
FMS/SMS   ,2020J,602631,OUTRAS DESPESAS CORRENTES,Direta,3,128,0,60,Saúde
FMS/SMS   ,2020J,602634,OUTRAS DESPESAS CORRENTES,Direta,4,128,0,120,Saúde
FMS/SMS   ,2020J,602652,OUTRAS DESPESAS CORRENTES,Direta,4,128,0,60,Saúde
FMS/SMS   ,2020J,602666,OUTRAS DESPESAS CORRENTES,Direta,4,128,0,120,Saúde
FMS/SMS   ,2020J,602739,OUTRAS DESPESAS CORRENTES,Direta,3,131,0,60,Saúde
FMS/SMS   ,2020J,602767,OUTRAS DESPESAS CORRENTES,Direta,4,241,0,60,Saúde
FMS/SMS   ,2020J,602803,OUTRAS DESPESAS CORRENTES,Direta,4,241,0,60,Saúde
