sigla,codigo,id_orgao,disponivel,despesa
,,,-63,
,,,-86,-5
,,,-59,
,,,-121,
,,,-43,
,,,-127,
,,,-120,
,,,-38,
,,,-127,
,,,-113,
,,,-22,444
,,,-125,
,,,-124,
,,,-65,96
,,,-79,
,,,-29,
,,,-53,
,,,-117,
,,,-89,
,,,-124,
,,,-107,53
,,,-44,
,,,-122,
,,,-108,
,,,-102,174
,,,-35,
,,,-114,
,,,-115,
,,,-95,
,,,-122,
,,,-107,
,,,-59,
,,,-121,
,,,-88,
,,,-117,0
,,,-109,
,,,-74,
,,,-32,
,,,-38,
,,,-120,179
,,,-117,
,,,-49,219
,,,-67,-2
,,,-115,-108
,,,-102,164
,,,-45,
,,,-102,
,,,-59,
,,,-116,
,,,-52,142
,,,-79,
,,,-99,
,,,-116,-17
,,,-92,-31
,,,-115,
,,,-86,
,,,-89,
,,,-74,2
,,,-109,
,,,-67,
,,,-74,
,,,-74,
,,,-59,
,,,-74,-12
,,,-108,
,,,-53,
,,,-78,30
,,,-42,
,,,-99,11
,,,-113,
,,,-108,
,,,-88,
,,,-106,
,,,-109,228
,,,-102,
,,,-95,
,,,-91,
,,,-101,
,,,-38,
,,,-72,
,,,-74,93
,,,-106,
,,,-95,-26
,,,-80,
,,,-35,
,,,-108,-17
,,,-108,
,,,-17,157
,,,-79,
,,,-108,
,,,-108,
,,,-108,
,,,-35,
,,,-106,
,,,-36,
,,,-108,
,,,-18,
,,,-108,
,,,-63,
,,,-106,
,,,-91,121
,,,-106,0
,,,-100,-8
,,,-65,
,,,-106,-96
,,,-106,72
,,,-99,-46
,,,-106,-85
,,,-106,
,,,-46,
,,,-102,
,,,-49,72
,,,-99,-87
,,,-74,
,,,-102,
,,,-100,0
,,,-102,
,,,-80,
,,,-102,
,,,-100,101
,,,-72,0
,,,-80,
,,,-60,-11
,,,-102,
,,,-95,
,,,-66,
,,,-80,
,,,-37,
,,,-100,-3
,,,-101,
,,,-85,
,,,-72,
,,,-91,146
,,,-100,-3
,,,-91,0
,,,-59,221
,,,-79,0
,,,-100,-12
,,,-43,
,,,-100,
,,,-63,
,,,-50,
,,,-86,
,,,-95,
,,,-31,
,,,-86,
,,,-95,
,,,4,
,,,-91,
,,,-95,
,,,-84,
,,,-53,
,,,-99,
,,,-74,
,,,-22,
,,,-86,
,,,-74,
,,,-74,
,,,-91,79
,,,-95,156
,,,-94,-87
,,,-95,
,,,-87,51
,,,-90,
,,,-45,0
,,,-81,98
,,,-95,
,,,-28,
,,,-83,
,,,-87,
,,,-74,
,,,-95,
,,,-60,
,,,-46,
,,,-94,
,,,-45,
,,,-90,
,,,-88,-30
,,,-31,
,,,-95,226
,,,-53,
,,,-25,10
,,,-94,47
,,,-43,
,,,-42,
,,,-80,
,,,-94,
,,,-94,-19
,,,-94,-17
,,,-79,
,,,-91,
,,,-59,45
,,,-81,
,,,-88,
,,,-31,
,,,-91,
,,,-49,
,,,-67,
,,,-91,-54
,,,-60,
,,,-79,
,,,-90,
,,,-17,
,,,-25,209
,,,-86,
,,,-49,
,,,-80,
,,,-81,
,,,-46,
,,,-63,-4
,,,-52,
,,,-31,
,,,-87,
,,,-71,
,,,-88,
,,,-57,-4
,,,-58,
,,,-18,
,,,-42,
,,,-50,230
,,,-88,215
,,,-30,
,,,-88,
,,,-84,
,,,-37,
,,,-88,
,,,-88,
,,,-79,46
,,,-49,
,,,-88,
,,,-79,
,,,-86,
,,,-35,
,,,-45,-15
,,,-49,167
,,,-88,
,,,-88,-11
,,,-35,
,,,-50,
,,,-87,189
,,,-38,
,,,-50,
,,,-87,0
,,,-30,
,,,-85,0
,,,-85,222
,,,-57,79
,,,-17,
,,,-67,
,,,-57,67
,,,-84,
,,,-85,
,,,-59,
,,,-74,
,,,-85,97
,,,-28,
,,,-58,
,,,-81,-5
,,,-53,
,,,-84,
,,,-80,
,,,-84,92
,,,-57,
,,,-42,
,,,-52,
,,,-15,
,,,-83,
,,,-65,186
,,,-60,
,,,-83,
,,,-53,
,,,-53,
,,,-29,73
,,,-45,
,,,-17,
,,,-80,
,,,-81,
,,,-53,44
,,,-67,53
,,,-81,65
,,,-67,66
,,,-35,
,,,-79,
,,,-49,41
,,,-62,
,,,-73,93
,,,-74,
,,,-57,60
,,,-36,
,,,-66,
,,,-59,
,,,-28,234
,,,-45,
,,,-28,0
,,,-30,
,,,-25,
,,,-56,
,,,-74,-12
,,,-63,
,,,-65,
,,,-79,
,,,-79,
,,,-74,151
,,,-53,95
,,,-53,
,,,-63,-51
,,,-71,
,,,-74,137
,,,-51,135
,,,-43,
,,,-53,
,,,-22,
,,,-65,
,,,-51,
,,,-12,
,,,-44,-23
,,,-22,
,,,-28,
,,,-74,200
,,,-74,
,,,-71,
,,,-67,-4
,,,-67,
,,,-52,
,,,-71,-14
,,,-74,0
,,,-63,
,,,-74,
,,,-45,
,,,-29,
,,,-57,-23
,,,-27,
,,,-32,
,,,-73,
,,,-74,
,,,-73,
,,,-74,11
,,,-52,
,,,-45,
,,,-63,0
,,,-46,
,,,-59,
,,,-43,
,,,-52,
,,,-56,
,,,-36,
,,,-67,-36
,,,-67,-1
,,,-43,
,,,-71,
,,,-32,
,,,-71,
,,,-71,
,,,-71,38
,,,-29,9
,,,-32,
,,,-67,
,,,-44,97
,,,-65,
,,,-67,103
,,,-71,
,,,-71,
,,,-67,0
,,,-67,
,,,-60,153
,,,-67,
,,,-46,226
,,,-31,97
,,,-52,
,,,-58,
,,,-67,235
,,,-31,213
,,,-67,
,,,-28,
,,,-35,
,,,-51,
,,,-36,30
,,,-63,
,,,-67,
,,,-60,
,,,-66,
,,,-57,
,,,-17,
,,,-58,
,,,-32,
,,,-66,-26
,,,-57,
,,,-31,
,,,-53,
,,,-66,
,,,-3,
,,,-66,93
,,,-42,
,,,-58,
,,,-53,
,,,-63,0
,,,-45,
,,,-32,180
,,,-65,61
,,,-31,
,,,-28,
,,,-37,
,,,-30,65
,,,-63,95
,,,-35,-26
,,,-15,
,,,-63,
,,,-38,
,,,-60,
,,,-63,177
,,,-63,
,,,-42,
,,,-31,
,,,-32,-5
,,,-25,108
,,,-59,0
,,,-53,
,,,-43,
,,,-60,43
,,,-62,17
,,,-53,199
,,,-43,
,,,-60,
,,,-53,
,,,-50,-32
,,,-32,
,,,-38,
,,,-36,
,,,-60,
,,,-52,47
,,,-51,
,,,-60,
,,,-37,
,,,-56,
,,,-45,186
,,,-42,
,,,-53,
,,,-43,194
,,,-28,122
,,,-59,
,,,-59,
,,,-53,
,,,-59,
,,,-52,
,,,-28,
,,,-58,
,,,-58,-4
,,,-31,
,,,-58,
,,,-58,132
,,,-25,30
,,,-57,
,,,-44,
,,,-57,-17
,,,-32,
,,,-57,174
,,,-29,
,,,-19,
,,,-25,
,,,-46,-17
,,,-57,
,,,-57,61
,,,-22,
,,,-38,42
,,,-45,
,,,-56,
,,,-50,
,,,-29,131
,,,-44,
,,,-31,
,,,-28,
,,,-45,
,,,-30,
,,,-37,
,,,-35,
,,,-53,-1
,,,-29,
,,,-32,
,,,-32,
,,,-36,
,,,-53,0
,,,-45,131
,,,-19,
,,,-51,
,,,-49,
,,,-49,
,,,-32,137
,,,-53,
,,,-27,
,,,-29,93
,,,-53,47
,,,-38,
,,,-52,
,,,-25,135
,,,-29,-18
,,,-28,
,,,-52,
,,,-45,
,,,-50,103
,,,-22,
,,,-36,
,,,-42,
,,,-52,
,,,-50,130
,,,-51,
,,,-43,
,,,-51,-22
,,,-51,
,,,-31,
,,,-49,
,,,-51,
,,,-51,
,,,-50,
,,,-37,
,,,-32,102
,,,-37,10
,,,-43,171
,,,-29,
,,,-49,159
,,,-25,
,,,-49,66
,,,-37,65
,,,-31,0
,,,-30,
,,,-35,
,,,-46,
,,,-45,0
,,,-31,
,,,-32,
,,,-32,
,,,-28,67
,,,-45,80
,,,-46,-25
,,,-46,
,,,-25,
,,,-30,
,,,-15,
,,,-17,
,,,-38,
,,,-45,
,,,-45,
,,,-24,
,,,-43,
,,,-45,2
,,,-29,
,,,-32,
,,,-46,6
,,,-30,
,,,-38,
,,,-21,
,,,-46,33
,,,,-46
,,,-43,0
,,,-22,
,,,-45,0
,,,-30,
,,,-43,186
,,,-45,
,,,-29,
,,,-31,
,,,-24,
,,,-25,
,,,-24,
,,,-42,
,,,-38,
,,,-43,
,,,-30,
,,,-44,
,,,-36,
,,,-37,
,,,-37,
,,,-38,167
,,,-31,
,,,-42,
,,,-43,
,,,-31,
,,,-35,
,,,-32,117
,,,-43,
,,,-28,
,,,-29,
,,,-21,
,,,-28,4
,,,-36,
,,,-42,-11
,,,-32,
,,,-32,157
,,,-42,103
,,,-38,89
,,,-21,166
,,,-31,
,,,-22,74
,,,-38,
,,,-25,30
,,,-36,
,,,-29,
,,,-38,
,,,-38,
,,,-38,
,,,-32,13
,,,-36,192
,,,-37,
,,,-25,
,,,-24,-1
,,,-38,
,,,-38,
,,,-28,
,,,-25,
,,,-38,
,,,-24,30
,,,-31,
,,,-32,
,,,-31,
,,,-28,
,,,-36,
,,,-29,
,,,-8,85
,,,-31,202
,,,-36,
,,,-28,
,,,-31,
,,,-28,0
,,,-30,3
,,,-25,
,,,-29,
,,,-17,
,,,-32,128
,,,-36,
,,,-27,
,,,-35,
,,,-32,
,,,-30,93
,,,-29,
,,,-35,
,,,-15,
,,,-36,
,,,-36,0
,,,-36,
,,,-30,32
,,,-30,
,,,-24,0
,,,-31,
,,,-35,
,,,-32,
,,,-35,
,,,-28,0
,,,-30,
,,,-29,-12
,,,-35,-1
,,,-35,
,,,-35,
,,,-35,-11
,,,-32,
,,,-27,
,,,-32,
,,,-19,
,,,-32,46
,,,-32,179
,,,-27,
,,,-22,
,,,-30,
,,,-25,
,,,-32,
,,,-32,0
,,,-28,
,,,-31,
,,,-29,
,,,-31,
,,,-19,
,,,-31,
,,,-29,-5
,,,-19,97
,,,-25,
,,,-32,51
,,,-32,
,,,-32,
,,,-31,
,,,-32,
,,,-31,
,,,-29,
,,,-30,
,,,-31,
,,,-29,
,,,-30,-30
,,,-30,
,,,-15,
,,,-30,
,,,-29,
,,,-29,
,,,-3,
,,,-22,
,,,-29,
,,,-27,
,,,-22,
,,,-29,93
,,,-30,
,,,-30,
,,,-30,0
,,,-30,
,,,-29,146
,,,-29,
,,,-29,
,,,-29,
,,,-29,
,,,-12,
,,,-14,
,,,-22,
,,,-28,
,,,-29,188
,,,-25,
,,,-15,
,,,-24,
,,,-28,
,,,-29,0
,,,-15,
,,,-25,32
,,,-28,
,,,-16,
,,,-38,
,,,-32,152
,,,-49,
,,,-81,
,,,-128,
,,,-38,
,,,-22,
,,,-190,
,,,-18,
,,,-94,-38
,,,-95,
,,,-29,
,,,-45,
,,,-52,
,,,-43,
,,,-116,
,,,-128,
,,,-17,
,,,-81,128
,,,-116,
,,,-58,170
,,,-28,
,,,-32,
,,,-29,
,,,-51,106
,,,-95,
,,,-150,
,,,-31,
,,,-21,0
,,,-116,
,,,-157,-11
,,,-106,
,,,-193,157
,,,-170,
,,,-122,
,,,-102,
,,,-113,
,,,-63,-1
,,,-156,
,,,-81,
,,,-144,-143
,,,-32,
,,,-1,
,,,-129,2
,,,-24,
,,,-125,157
,,,-84,
,,,-144,-62
,,,-29,10
,,,-67,
,,,-32,-29
,,,-144,
,,,-171,
,,,-58,-51
,,,-24,0
,,,4,
,,,-67,-30
,,,-95,96
,,,-17,
,,,-38,102
,,,-28,
,,,-149,
,,,-114,
,,,-45,
,,,-32,93
,,,-53,-9
,,,-106,
,,,-22,174
,,,-58,
,,,-135,-12
,,,-30,
,,,-84,
,,,-28,
,,,-66,
,,,-137,
,,,-45,
,,,-29,181
,,,-42,
,,,-52,
,,,-29,
,,,-129,136
,,,-35,
,,,-29,
,,,-44,
,,,-113,
,,,-43,
,,,-32,
,,,-32,
,,,-141,
,,,-25,
,,,-29,
,,,-28,
,,,-56,
,,,-31,
,,,-46,
,,,-171,
,,,-94,
,,,-196,
,,,-148,
,,,-36,
,,,-37,
,,,-30,
,,,-108,
,,,-31,93
,,,-149,
,,,-149,
,,,-144,
,,,-35,
,,,-164,66
,,,-29,
,,,-60,
,,,-67,
,,,-38,
,,,-38,0
,,,-44,-8
,,,-30,96
,,,-87,
,,,-87,-47
,,,-91,
,,,-185,
,,,-21,
,,,-148,
,,,-109,
,,,-31,
,,,-53,
,,,-29,
,,,-108,5
,,,-15,
,,,-7,
,,,-30,
,,,-43,
,,,-74,
,,,-163,-77
,,,-99,
,,,-150,
,,,-30,
,,,-63,-5
,,,-45,0
,,,-56,-30
,,,-52,
,,,-29,130
,,,-15,9
,,,-58,93
,,,-116,
,,,-59,
,,,-50,
,,,-59,20
,,,-38,
,,,-46,
,,,-108,30
,,,-148,
,,,-116,177
,,,-80,
,,,-32,
,,,-42,62
,,,-85,
,,,-74,
,,,-141,7
,,,-53,97
,,,-144,
,,,-79,
,,,-108,
,,,-149,
,,,-141,93
,,,-31,
,,,-30,
,,,-101,228
,,,-60,
,,,-113,
,,,-108,-39
,,,-44,
,,,-105,
,,,-150,
,,,-67,62
,,,-32,
,,,-15,
,,,-80,
,,,-29,180
,,,-46,80
,,,-30,208
,,,-25,
,,,-32,
,,,-90,44
,,,-29,
,,,-29,
,,,-165,
,,,-32,
,,,-101,
,,,-121,3
,,,-35,
,,,-67,171
,,,-50,
,,,-197,
,,,-29,
,,,-46,
,,,-149,
,,,-67,-15
,,,-91,
,,,-44,
,,,-144,
,,,-31,
,,,-36,0
,,,-25,
,,,-84,
,,,-80,
,,,-22,97
,,,-58,
,,,-35,10
,,,-32,
,,,-67,
,,,-51,47
,,,-31,
,,,-162,
,,,-43,16
,,,-80,
,,,-60,45
,,,-108,139
,,,-108,
,,,-17,
,,,-197,-42
,,,-108,
,,,-150,0
,,,-60,-44
,,,-58,101
,,,-58,
,,,-88,93
,,,-94,
,,,-27,
,,,-101,68
,,,-31,
,,,-94,
,,,-38,152
,,,-116,137
,,,-31,
,,,-148,0
,,,-99,
,,,-38,
,,,-25,
,,,-73,-12
,,,-65,
,,,-24,
,,,-120,
,,,-136,
,,,-137,
,,,-85,-66
,,,-68,90
,,,-25,
,,,-26,
,,,-75,
,,,-135,
,,,-23,
,,,-19,
,,,-1,
,,,-22,
,,,-82,
,,,-57,-19
,,,-81,
,,,-75,51
,,,-122,
,,,-29,
,,,-57,
,,,-54,
,,,-23,
,,,-40,137
,,,-27,-1
,,,10,130
,,,-17,
,,,-57,
,,,-44,123
,,,-27,
,,,-50,
,,,-37,
,,,-124,-51
,,,-268,
,,,-44,
,,,-57,101
,,,-44,129
,,,-138,-57
,,,-24,10
,,,-78,
,,,-26,
,,,-17,
,,,-134,33
,,,-47,
,,,-46,
,,,-121,
,,,-72,
,,,-27,
,,,-25,
,,,-26,
,,,-24,
,,,-24,
,,,-109,
,,,-46,
,,,-26,226
,,,-137,
,,,-59,
,,,-191,
,,,-34,
,,,-29,
,,,-27,
,,,-57,31
,,,-8,
,,,-79,
,,,-23,
,,,-96,58
,,,-79,
,,,-50,-47
,,,-44,
,,,-113,
,,,-45,46
,,,-26,
,,,-204,
,,,-62,-54
,,,-12,
,,,-22,
,,,-57,10
,,,-29,
,,,-103,-22
,,,-178,-67
,,,-34,213
,,,-67,
,,,-52,
,,,-124,
,,,-108,
,,,-23,
,,,-131,
,,,-155,
,,,-46,
,,,-52,150
,,,-17,
,,,-17,
,,,-46,
,,,-75,
,,,-268,-4
,,,-103,
,,,-29,
,,,-26,
,,,-43,
,,,-243,199
,,,-268,
,,,-107,
,,,-43,
,,,-103,126
,,,-22,
,,,-95,167
,,,-137,145
,,,-53,
,,,-193,-17
,,,-106,
,,,-29,180
,,,-17,
,,,-22,
,,,-24,
,,,-183,
,,,-92,173
,,,-108,-43
,,,-22,
,,,-22,
,,,-45,
,,,-17,
,,,-305,-297
,,,-93,-72
,,,-29,
,,,-25,
,,,-82,
,,,-53,
,,,-17,
,,,-24,
,,,-144,
,,,-75,
,,,-185,206
,,,-8,
,,,-22,
,,,-29,
,,,-110,
,,,,-107
,,,-22,
,,,-25,
,,,-146,-54
,,,-29,
,,,-53,-43
,,,-106,201
,,,-151,-60
,,,-43,
,,,-22,198
,,,-46,168
,,,-135,-2
,,,-8,
,,,-59,
,,,-103,53
,,,-46,
,,,-46,
,,,-109,
,,,-29,135
,,,2,
,,,-45,
,,,-129,
,,,-25,
,,,-50,67
,,,-205,
,,,-117,
,,,-41,
,,,-24,
,,,-130,-58
,,,-65,
,,,-59,
,,,-25,
,,,-29,
,,,-135,0
,,,-79,131
,,,-24,
,,,-22,0
,,,-72,
,,,-29,
,,,-17,226
,,,-74,
,,,-11,
,,,-102,
,,,-22,
,,,-179,
,,,5,
,,,-40,
,,,2,
,,,-25,
,,,-36,
,,,-22,
,,,-151,-148
,,,-89,
,,,-43,
,,,-25,
,,,-24,
,,,-65,
,,,-117,
,,,-179,81
,,,-17,
,,,-74,0
,,,-27,
,,,-16,
,,,-127,
,,,-61,226
,,,-22,
,,,-27,
,,,-22,
,,,-34,
,,,-72,
,,,-146,
,,,-137,74
,,,-142,-134
,,,-25,
,,,-99,
,,,-97,
,,,-51,
,,,-25,
,,,-29,
,,,-59,
,,,-60,
,,,-40,101
,,,-113,
,,,-29,
,,,-54,
,,,-45,
,,,-17,
,,,-103,
,,,-36,
,,,-24,
,,,-29,
,,,-109,
,,,-22,-1
,,,-78,
,,,-36,
,,,-36,
,,,-40,
,,,-25,
,,,-36,
,,,-115,-29
,,,-17,-15
,,,-60,26
,,,-104,
,,,-16,
,,,-73,
,,,-165,220
,,,-85,
,,,-149,
,,,-24,
,,,-141,
,,,-185,-145
,,,-57,
,,,-25,
,,,-103,
,,,-141,
,,,-73,170
,,,-29,
,,,-16,
,,,-285,185
,,,-104,-12
,,,-93,
,,,-65,
,,,-15,
,,,-17,38
,,,-92,
,,,-24,
,,,-172,-134
,,,-93,
,,,-17,
,,,-34,
,,,-29,
,,,-13,
,,,-147,
,,,-20,
,,,-34,
,,,-115,
,,,-25,
,,,-36,
,,,-34,
,,,-34,
,,,-17,
,,,-53,
,,,-102,
,,,-72,
,,,-24,108
,,,-46,
,,,-80,
,,,-73,-60
,,,-101,
,,,-109,
,,,-24,
,,,-90,-2
,,,-89,
,,,-199,
,,,-24,
,,,-101,
,,,-172,9
,,,10,198
,,,-88,
,,,-29,
,,,-93,
,,,-24,
,,,-88,
,,,-34,
,,,-40,
,,,-36,
,,,-106,
,,,-71,
,,,-120,80
,,,-25,
,,,-8,
,,,-50,
,,,-22,
,,,-132,-130
,,,-25,
,,,-102,
,,,-66,101
,,,-40,
,,,-44,
,,,-47,
,,,-24,
,,,-99,
,,,-130,-60
,,,-137,-46
,,,-25,
,,,-110,
,,,-29,
,,,-25,52
,,,-24,
,,,-24,
,,,-67,-19
,,,-25,
,,,-50,
,,,-144,0
,,,-90,10
,,,-107,
,,,-246,203
,,,-34,51
,,,-148,0
,,,-59,
,,,-17,
,,,-24,150
,,,-22,178
,,,-29,
,,,-52,
,,,-10,
,,,-235,
,,,-46,
,,,-29,226
,,,-29,
,,,-59,
,,,-232,
,,,-92,4
,,,-22,
,,,-78,
,,,-22,
,,,-128,
,,,-116,
,,,-93,
,,,-60,
,,,-22,
,,,-114,-81
,,,-147,-15
,,,-144,
,,,-120,
,,,-75,-46
,,,-92,
,,,-92,
,,,-50,
,,,-20,60
,,,-163,143
,,,-51,
,,,-129,0
,,,-52,89
,,,-72,200
,,,-24,130
,,,-122,
,,,-113,
,,,-28,160
,,,-61,
,,,-141,137
,,,-1,
,,,-182,149
,,,,-365
,,,-138,
,,,-24,-15
,,,-25,157
,,,-99,
,,,-62,
,,,-150,89
,,,-101,
,,,-45,
,,,-93,97
,,,-28,153
,,,-154,
,,,-103,-58
,,,-25,
,,,-170,
,,,-135,
,,,-28,-4
,,,-28,
,,,-131,
,,,-47,
,,,-59,-46
,,,-46,
,,,-80,
,,,-17,
,,,-58,
,,,-47,
,,,-54,59
,,,-128,
,,,-115,
,,,-28,
,,,-60,
,,,-54,
,,,-24,
,,,-141,
,,,-110,
,,,-68,-11
,,,-22,
,,,-110,33
,,,-45,
,,,-109,
,,,-107,
,,,-22,
,,,-88,
,,,-220,
,,,-40,
,,,-150,
,,,-25,
,,,-54,101
,,,-22,
,,,-137,
,,,-29,
,,,-34,136
,,,-22,
,,,-141,-32
,,,-24,
,,,-127,65
,,,-135,
,,,-57,12
,,,-165,122
,,,-123,
,,,-17,
,,,-110,-46
,,,-22,
,,,-67,
,,,-29,
,,,-93,89
,,,-44,
,,,-86,
,,,-22,
,,,-82,30
,,,-60,201
,,,-120,
,,,-131,
,,,-17,
,,,-28,
,,,-24,
,,,-52,47
,,,-22,
,,,-43,
,,,-57,44
,,,-106,0
,,,-54,
,,,-255,135
,,,-4,222
,,,-78,0
,,,-61,
,,,-29,
,,,-25,
,,,-134,0
,,,-36,156
,,,-85,
,,,-22,128
,,,-81,35
,,,-75,
,,,-268,24
,,,-78,
,,,-168,86
,,,-43,
,,,-79,
,,,-36,
,,,-81,
,,,-81,11
,,,-22,
,,,-24,79
,,,-24,
,,,-64,
,,,-85,
,,,-101,
,,,28,187
,,,-5,
,,,-28,
,,,-99,
,,,-17,
,,,-138,
,,,-193,58
,,,-248,
,,,-221,86
,,,-115,
,,,-248,
,,,-87,-6
,,,-80,
,,,-22,
,,,-96,
,,,-22,44
,,,-261,
,,,-10,103
,,,-54,-22
,,,-74,
,,,-295,-232
,,,-134,138
,,,-226,
,,,-25,-5
,,,-121,-59
,,,-46,
,,,-88,
,,,-241,
,,,-27,
,,,-147,
,,,-280,
,,,-29,128
,,,-64,41
,,,-141,
,,,-43,
,,,-93,54
,,,-68,
,,,-71,
,,,-11,94
,,,-46,103
,,,-165,
,,,-257,
,,,-50,
,,,-108,0
,,,-54,221
,,,-25,
,,,-200,
,,,-24,
,,,-53,83
,,,-93,
,,,-25,
,,,-58,
,,,-144,
,,,-46,157
,,,-110,-30
,,,-81,
,,,-22,
,,,-40,58
,,,-236,
,,,-87,
,,,-80,209
,,,-116,
,,,-22,
,,,-34,
,,,-57,
,,,-130,115
,,,-54,
,,,-53,
,,,-45,107
,,,-65,
,,,-138,
,,,-225,113
,,,-43,86
,,,-43,
,,,-47,
,,,-192,
,,,-20,
,,,-141,156
,,,-121,
,,,-163,74
,,,-28,
,,,-73,
,,,-171,
,,,-79,165
,,,-122,-54
,,,-71,101
,,,-214,223
,,,-114,-10
,,,-16,53
,,,-206,-204
,,,-100,
,,,-110,132
,,,-29,
,,,-67,216
,,,-75,
,,,-113,
,,,-22,
,,,-144,0
,,,-23,
,,,3,
,,,-5,
,,,-22,156
,,,-29,
,,,-107,
,,,-199,-51
,,,-22,151
,,,-115,
,,,-85,95
,,,-71,
,,,-22,171
,,,-150,52
,,,-74,82
,,,-34,
,,,-149,
,,,-24,
,,,-110,80
,,,-23,
,,,-25,
,,,-89,
,,,,-119
,,,-29,
,,,-23,
,,,-141,
,,,-178,
,,,-186,143
,,,-97,
,,,-72,
,,,-25,
,,,-185,
,,,-22,
,,,-181,
,,,-23,
,,,-8,
,,,-93,156
,,,-23,88
,,,-43,180
,,,-46,
,,,-132,
,,,-134,0
,,,-22,
,,,-123,-46
,,,-137,-86
,,,-82,
,,,-175,66
,,,-89,
,,,-23,
,,,-131,
,,,-75,
,,,-28,
,,,-23,
,,,-89,
,,,-151,143
,,,-110,160
,,,-129,
,,,-164,
,,,2,
,,,-165,195
,,,-29,
,,,-165,
,,,-168,
,,,-93,
,,,-25,
,,,-144,-1
,,,-122,-113
,,,-50,
,,,-95,-19
,,,-149,209
,,,-25,0
,,,-130,
,,,-104,
,,,-25,
,,,-25,
,,,-17,
,,,-146,-59
,,,40,
,,,-22,
,,,-22,
,,,-75,41
,,,-29,
,,,-71,
,,,-25,
,,,-146,
,,,-99,
,,,-17,
,,,-118,
,,,-25,
,,,-24,
,,,-93,20
,,,-122,-17
,,,-82,86
,,,-17,
,,,-68,
,,,-151,
,,,-22,128
,,,-123,
,,,-22,
,,,-134,
,,,-95,39
,,,-43,
,,,-149,
,,,-51,
,,,-51,
,,,-100,58
,,,-1,
,,,-16,
,,,-16,67
,,,-60,
,,,-110,
,,,-132,
,,,-146,
,,,-89,0
,,,-102,
,,,-22,
,,,-146,
,,,-133,
,,,-29,
,,,-59,
,,,-106,
,,,-46,201
,,,-109,
,,,,-88
,,,-141,-57
,,,-103,
,,,-50,
,,,-50,
,,,-50,
,,,-50,
,,,-50,
,,,-50,
,,,-50,
,,,-50,
,,,-50,
,,,-50,
,,,-50,
,,,-93,
,,,-89,
,,,-141,145
,,,-141,
,,,-141,
,,,-75,178
,,,-80,
,,,-139,
,,,-139,-26
,,,-137,0
,,,-24,
,,,-139,142
,,,-24,
,,,-133,
,,,-17,
,,,-137,
,,,-89,
,,,-51,
,,,-75,
,,,-16,
,,,-34,
,,,-89,
,,,-65,132
,,,-99,
,,,-137,129
,,,-130,0
,,,-134,
,,,-129,
,,,-136,
,,,-36,
,,,-17,32
,,,-134,
,,,-122,
,,,-135,116
,,,-22,
,,,-113,181
,,,-28,
,,,-116,0
,,,-131,94
,,,-133,
,,,-132,
,,,-131,
,,,-132,
,,,-86,
,,,-52,0
,,,-131,
,,,-53,10
,,,-90,
,,,-93,
,,,-114,
,,,-128,142
,,,-68,69
,,,-130,
,,,-126,
,,,-81,
,,,-22,-10
,,,-128,65
,,,-47,
,,,-117,
,,,-15,
,,,-107,
,,,-79,
,,,-117,
,,,-102,101
,,,-126,
,,,-79,12
,,,-53,
,,,-100,
,,,-25,172
,,,-106,
,,,-124,26
,,,-124,-47
,,,-121,-45
,,,-109,
,,,-100,142
,,,-123,118
,,,-124,
,,,-113,0
,,,-123,142
,,,-123,
,,,-86,
,,,-114,
,,,-123,101
,,,-122,0
,,,-22,
,,,-107,40
,,,-92,-91
,,,-29,
,,,-99,
,,,-43,
,,,-103,
,,,-118,
,,,-57,0
,,,-17,
,,,-100,26
,,,-66,
,,,-93,
,,,-95,
,,,-41,
,,,-64,
,,,-71,
,,,-99,
,,,-116,
,,,-89,202
,,,-99,
,,,-120,
,,,-100,
,,,-96,
,,,-40,
,,,-73,
,,,-81,
,,,-45,
,,,-78,
,,,-53,
,,,-117,-112
,,,-117,198
,,,-78,
,,,-27,
,,,-117,-73
,,,-117,47
,,,-115,129
,,,-53,-4
,,,-117,
,,,-116,38
,,,-108,
,,,-28,
,,,-115,67
,,,-116,159
,,,-116,58
,,,-74,
,,,-116,-57
,,,-116,-10
,,,-74,
,,,-29,
,,,-89,
,,,-51,-5
,,,-25,172
,,,-114,118
,,,-103,103
,,,-87,
,,,-72,89
,,,-95,
,,,-65,
,,,-109,
,,,-110,-5
,,,-52,3
,,,-110,-11
,,,-110,
,,,-107,
,,,-71,9
,,,-93,
,,,-82,
,,,-68,
,,,-57,
,,,-99,
,,,-107,
,,,-82,
,,,-28,
,,,-90,
,,,-57,
,,,-107,
,,,-44,
,,,-89,
,,,-106,
,,,-106,6
,,,-106,
,,,-73,
,,,-99,
,,,-80,
,,,-103,
,,,-102,
,,,-103,
,,,-75,34
,,,-22,
,,,-103,
,,,-103,4
,,,-95,
,,,-72,-71
,,,-66,
,,,-57,
,,,-101,-46
,,,-51,72
,,,-101,-60
,,,-99,
,,,-64,
,,,-99,
,,,-95,
,,,-96,
,,,-81,226
,,,-68,
,,,-99,
,,,-41,
,,,-97,-11
,,,-93,0
,,,-45,12
,,,-25,128
,,,-99,
,,,-67,
,,,-59,
,,,-41,
,,,-96,0
,,,-45,
,,,-95,
,,,-85,23
,,,-27,44
,,,-75,100
,,,-90,
,,,-82,
,,,-95,
,,,-44,
,,,-23,
,,,-86,
,,,-60,
,,,-86,
,,,-93,
,,,-17,53
